name,countries,regions,localities,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
Mont Orford,Canada,Quebec,Orford,operating,yes,no,25,,519,317,836,8,3,north_america,,http://www.orford.com,https://openskimap.org/?obj=c4ea5f2f308bed58e6e4f31c4f3257ea8c1d7a6d,c4ea5f2f308bed58e6e4f31c4f3257ea8c1d7a6d,Polygon,45.313941,-72.229042,https://www.openstreetmap.org/relation/15656310 https://www.skimap.org/SkiAreas/view/91
,Latvia,Rezekne,Rēzekne,operating,no,yes,,1,4,136,140,,,europe,,,https://openskimap.org/?obj=c4effdbd-4cac-4197-ab1a-351872052f95,c4effdbd-4cac-4197-ab1a-351872052f95,Point,56.498708,27.316354,
,Norway,Innlandet,,operating,no,yes,,35,245,741,986,,,europe,,,https://openskimap.org/?obj=c4f0ebbc-d804-4cf8-8535-ccef6226701a,c4f0ebbc-d804-4cf8-8535-ccef6226701a,Point,62.089079,9.182685,
Zirog,Italy,Bolzano/Bozen,,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=c4f1efd14a4f3217d4f863152d481e538e969d91,c4f1efd14a4f3217d4f863152d481e538e969d91,Point,46.967200,11.491200,https://www.skimap.org/SkiAreas/view/18419
Hlubočky,Czechia,Olomouc,,operating,yes,no,1,,84,295,379,3,3,europe,,,https://openskimap.org/?obj=c4f1fe34ca26522cf15db67f45ccfef0e6777dec,c4f1fe34ca26522cf15db67f45ccfef0e6777dec,Point,49.627951,17.404722,https://www.skimap.org/SkiAreas/view/14171
Lourtier,Switzerland,Valais,Lourtier,operating,yes,no,1,,94,1098,1192,1,1,europe,,,https://openskimap.org/?obj=c4f93a8da54cb476ebcac54988eeccfc9ac3cc7b,c4f93a8da54cb476ebcac54988eeccfc9ac3cc7b,Polygon,46.050701,7.268312,https://www.openstreetmap.org/way/1227291120
Wakasu Kogen Oya (若杉高原大屋スキー場),Japan,Hyogo Prefecture,,operating,yes,no,,,154,678,831,3,,japan,,https://ooyaski.com/,https://openskimap.org/?obj=c4f9c557b134ff0cc29b2646c2f32f224bf092ee,c4f9c557b134ff0cc29b2646c2f32f224bf092ee,Point,35.282464,134.589570,https://www.skimap.org/SkiAreas/view/1748
Domaine Autrans - Méaudre,France,Isère,"Autrans;Engins;Rencurel",operating,yes,yes,20,,602,1003,1605,13,10,europe,,https://autrans-meaudre.com/,https://openskimap.org/?obj=c4fe645047e06c17f033f3092f88a83b9f7012e2,c4fe645047e06c17f033f3092f88a83b9f7012e2,MultiPolygon,45.148794,5.528727,https://www.openstreetmap.org/relation/17273806 https://www.skimap.org/SkiAreas/view/715 https://www.skimap.org/SkiAreas/view/734
Keewatin,Canada,Saskatchewan,Invergordon No. 430,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=c4ffe39529f2b206951fc1a22403bd0916993064,c4ffe39529f2b206951fc1a22403bd0916993064,Point,52.722830,-105.102425,https://www.skimap.org/SkiAreas/view/13052
Rolla View,United States,North Dakota,Turtle Mountain,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=c502d96d5f9c7a55b087fcd02dc439ed287ca347,c502d96d5f9c7a55b087fcd02dc439ed287ca347,Point,48.878758,-99.673312,https://www.skimap.org/SkiAreas/view/15799
弓长岭滑雪场,China,Liaoning,,operating,yes,no,5,,213,71,283,1,1,north_america,,http://www.lnski.net/,https://openskimap.org/?obj=c50e93773ccd8f8cbae4bc224a5bbcb4062ba263,c50e93773ccd8f8cbae4bc224a5bbcb4062ba263,Polygon,41.129446,123.416771,https://www.openstreetmap.org/way/1345093861 https://www.skimap.org/SkiAreas/view/4383
,Germany,Bavaria,Kümmersbruck,operating,no,yes,,5,27,369,396,,,europe,,,https://openskimap.org/?obj=c50f7f4d-d62b-4047-9b9d-615a104300dc,c50f7f4d-d62b-4047-9b9d-615a104300dc,Point,49.400130,11.878919,
Lech/Zürs,Austria,Vorarlberg,Lech,operating,yes,yes,120,21,1006,1430,2436,32,10,europe,,https://www.skiarlberg.at/,https://openskimap.org/?obj=c5107fc2eb3f59b23211a3251a229b06d36f765c,c5107fc2eb3f59b23211a3251a229b06d36f765c,Point,47.194394,10.124438,https://www.openstreetmap.org/relation/3506940 https://www.skimap.org/SkiAreas/view/627
Ski Valley,United States,Rhode Island,Cumberland,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=c515764eaea8467265879d354b9deb5754641db6,c515764eaea8467265879d354b9deb5754641db6,Point,42.000054,-71.411229,https://www.skimap.org/SkiAreas/view/4528
,Italy,Belluno,,operating,no,yes,,2,17,1042,1059,,,europe,,,https://openskimap.org/?obj=c521ed9b-892d-4e4e-91ec-21a6ce86c9b6,c521ed9b-892d-4e4e-91ec-21a6ce86c9b6,Point,46.463246,12.484825,
,Norway,Trøndelag,,operating,no,yes,,1,17,71,88,,,europe,,,https://openskimap.org/?obj=c5251753-1a90-49a3-81b3-bef960bd9fcd,c5251753-1a90-49a3-81b3-bef960bd9fcd,Point,63.524593,9.069935,
,Canada,Alberta,,operating,no,yes,,6,57,1371,1428,,,north_america,,,https://openskimap.org/?obj=c5363df8-d6f0-4365-8118-c40f3a31c8f7,c5363df8-d6f0-4365-8118-c40f3a31c8f7,Point,51.143082,-115.543474,
Brantberget,Sweden,Vasterbotten County,Umeå,operating,yes,no,0,,41,38,79,2,2,europe,,,https://openskimap.org/?obj=c53f5038ab951a0c503e0dd185cece676ca11466,c53f5038ab951a0c503e0dd185cece676ca11466,Polygon,63.839481,20.310196,https://www.openstreetmap.org/relation/1935027 https://www.skimap.org/SkiAreas/view/14365
Pike Lake Unit Ski Trails,United States,Wisconsin,Hartford,operating,no,yes,,5,30,353,383,,,north_america,,https://dnr.wisconsin.gov/topic/parks/pikelake/recreation/winter,https://openskimap.org/?obj=c548fd3b0f81ce5cda62d59546e17718a1cfa46e,c548fd3b0f81ce5cda62d59546e17718a1cfa46e,Point,43.316662,-88.304499,https://www.openstreetmap.org/relation/19915185
,Russia,Samara,,operating,no,yes,,2,38,194,231,,,europe,,,https://openskimap.org/?obj=c54954b4-34e8-4148-9be1-437b126d0283,c54954b4-34e8-4148-9be1-437b126d0283,Point,53.382244,50.270288,
,Austria,Lower Austria,,operating,no,yes,,13,131,850,981,,,europe,,,https://openskimap.org/?obj=c54b88f2-af91-4cf2-82c7-7eaa248f0880,c54b88f2-af91-4cf2-82c7-7eaa248f0880,Point,47.874566,15.171058,
Pilatus,Switzerland,"Lucerne;Nidwalden","Hergiswil;Kriens",operating,yes,no,,,1550,513,2063,3,1,europe,,https://www.pilatus.ch/,https://openskimap.org/?obj=c562f9c6a5e145324348db1cca470c768622a9e0,c562f9c6a5e145324348db1cca470c768622a9e0,Point,47.002515,8.259557,https://www.openstreetmap.org/relation/9216898 https://www.skimap.org/SkiAreas/view/18095
"ハチ北高原スキー場, Hachi Kita Ski Area",Japan,Hyogo Prefecture,,operating,yes,no,4,,483,735,1219,6,,japan,Q11326401,https://www.hachi-hachikita.co.jp/,https://openskimap.org/?obj=c56c6848cedbfa13f4032d5e238a4ccf689c6b18,c56c6848cedbfa13f4032d5e238a4ccf689c6b18,Polygon,35.400318,134.541353,https://www.openstreetmap.org/way/449158039 https://www.skimap.org/SkiAreas/view/1734
Agnasbacken,Sweden,Vasterbotten County,,,yes,no,4,,145,126,271,3,3,europe,,,https://openskimap.org/?obj=c56c6bd88619d7ac5c256da728e14d5415389b2a,c56c6bd88619d7ac5c256da728e14d5415389b2a,Point,63.839460,19.261969,https://www.skimap.org/SkiAreas/view/14354
Gohrersberg – Kreuzthal,Germany,"Baden-Württemberg;Bavaria","Buchenberg;Isny im Allgäu",operating,yes,no,3,,137,809,946,1,1,europe,,https://www.gohrersberg.de/,https://openskimap.org/?obj=c582c68a4600f08541a04c33e3f4994fffce22d0,c582c68a4600f08541a04c33e3f4994fffce22d0,Polygon,47.720817,10.119948,https://www.openstreetmap.org/way/1227383144 https://www.skimap.org/SkiAreas/view/14488
Osmelakowa Dolina,Poland,dolnoslaskie,Bystrzyca Kłodzka Obszar Wiejski,operating,yes,no,0,,55,741,797,1,1,europe,,,https://openskimap.org/?obj=c5899edd20116a95186b8af5f901ae0c7548b8d3,c5899edd20116a95186b8af5f901ae0c7548b8d3,Point,50.280969,16.535158,https://www.skimap.org/SkiAreas/view/12616
,Canada,Quebec,Sainte-Gertrude-Manneville,operating,no,yes,,2,13,317,329,,,north_america,,,https://openskimap.org/?obj=c59a9883-4c9d-41b3-82b7-41b34ab20c75,c59a9883-4c9d-41b3-82b7-41b34ab20c75,Point,48.552271,-78.228782,
,Norway,Nordland,,operating,no,yes,,48,550,159,709,,,europe,,,https://openskimap.org/?obj=c5a0cfb9-00c7-4c50-abb6-2627cafe1928,c5a0cfb9-00c7-4c50-abb6-2627cafe1928,Point,66.039779,13.756547,
Mont-Sainte-Anne,Canada,Quebec,"Beaupré;Saint-Ferréol-les-Neiges;Sainte-Anne-de-Beaupré",operating,yes,yes,58,,624,178,802,9,4,north_america,,https://mont-sainte-anne.com/en/,https://openskimap.org/?obj=c5a4ca2d1865ae42f167e86b7e0e280ef071cf7b,c5a4ca2d1865ae42f167e86b7e0e280ef071cf7b,Polygon,47.082151,-70.918848,https://www.openstreetmap.org/way/391681261 https://www.skimap.org/SkiAreas/view/87
,Finland,North Karelen,,operating,no,yes,,8,20,78,98,,,europe,,,https://openskimap.org/?obj=c5a9f59b-c441-4a70-94a7-c91e2bf2e68d,c5a9f59b-c441-4a70-94a7-c91e2bf2e68d,Point,62.331733,29.840075,
Selwyn Snow Resort,Australia,New South Wales,,operating,yes,yes,9,,112,1490,1602,8,6,north_america,,https://www.selwynsnow.com.au/,https://openskimap.org/?obj=c5af152264c21d9abf0acf3623dbb990d1e152b3,c5af152264c21d9abf0acf3623dbb990d1e152b3,Polygon,-35.908596,148.452187,https://www.openstreetmap.org/way/1359238008 https://www.skimap.org/SkiAreas/view/1174
Mingyuedao,China,Heilongjiang,,operating,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=c5b917f48076ab270173e7c8585fa5d1503ef3f9,c5b917f48076ab270173e7c8585fa5d1503ef3f9,Point,47.409477,123.898676,https://www.skimap.org/SkiAreas/view/13899
,Bosnia and Herzegovina,Republic of Srpska,,operating,yes,no,0,,61,1050,1111,1,1,europe,,,https://openskimap.org/?obj=c5be613d-df2c-446c-b0af-5c600a3d32bf,c5be613d-df2c-446c-b0af-5c600a3d32bf,Point,44.119518,18.900343,
,France,Lozère,"Le Pont-de-Montvert;Vialas",operating,no,yes,,1,23,1408,1430,,,europe,,,https://openskimap.org/?obj=c5bef342-e23d-47e4-8c2c-f29737ad4801,c5bef342-e23d-47e4-8c2c-f29737ad4801,Point,44.379807,3.854778,
,Switzerland,Graubunden,Bergün/Bravuogn,operating,no,yes,,6,62,1364,1426,,,europe,,,https://openskimap.org/?obj=c5c33e72-73fe-4615-a945-6fa4bad143a9,c5c33e72-73fe-4615-a945-6fa4bad143a9,Point,46.622432,9.750472,
,Germany,Saxony,Crottendorf,operating,no,yes,,0,2,761,762,,,europe,,,https://openskimap.org/?obj=c5cb65be-1684-486c-9d43-b9721c3510a5,c5cb65be-1684-486c-9d43-b9721c3510a5,Point,50.500502,12.951987,
Deep Creek,United States,Montana,Anaconda-Deer Lodge County,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=c5ce5003bb8961e68b5fd4e8e7c7cfa98ede0514,c5ce5003bb8961e68b5fd4e8e7c7cfa98ede0514,Point,45.907345,-113.114848,https://www.skimap.org/SkiAreas/view/5411
,Germany,Baden-Württemberg,Rottweil,operating,yes,no,0,,38,573,611,1,1,europe,,,https://openskimap.org/?obj=c5d74892-f722-481a-b70a-6673fd5842d0,c5d74892-f722-481a-b70a-6673fd5842d0,Point,48.165116,8.663886,
Velká Úpa,Czechia,Hradec Králové,,operating,yes,no,2,,366,704,1070,4,3,europe,,https://skiresort.cz/,https://openskimap.org/?obj=c5e4201754713597dee28794589b441edcb03644,c5e4201754713597dee28794589b441edcb03644,Point,50.697171,15.768571,https://www.openstreetmap.org/relation/17566468
Абзаково (Abzakovo),Russia,Bashkortostan,,operating,yes,yes,15,,308,511,819,8,6,europe,,https://abzakovo.com/,https://openskimap.org/?obj=c5e4388d94de8981bc5e5601a137d471950157cd,c5e4388d94de8981bc5e5601a137d471950157cd,Point,53.814222,58.627672,https://www.skimap.org/SkiAreas/view/1945
Otsego Club,United States,Michigan,"Gaylord;Livingston",operating,yes,no,7,,90,330,420,5,,north_america,,https://otsegoclub.com/,https://openskimap.org/?obj=c5eeed0e0fd1d66f44e2e70162dc048287b43753,c5eeed0e0fd1d66f44e2e70162dc048287b43753,Point,45.032076,-84.650946,https://www.skimap.org/SkiAreas/view/3272
Baili,Latvia,"Beverinas;Valmiera",,operating,yes,no,,,27,34,61,7,7,europe,,,https://openskimap.org/?obj=c5f1f6658e5cebc7244fdf04fac63de6e501648e,c5f1f6658e5cebc7244fdf04fac63de6e501648e,Point,57.534467,25.468901,https://www.skimap.org/SkiAreas/view/14037
Gramado Snowland (Serra Gaúcha),Brazil,Rio Grande Do Sul,Gramado,operating,yes,no,,,,,,,,europe,,https://www.snowland.com.br/,https://openskimap.org/?obj=c5f27c6504db8cc6a6cec981d3a8987164b93598,c5f27c6504db8cc6a6cec981d3a8987164b93598,Point,-29.394023,-50.920520,https://www.skimap.org/SkiAreas/view/1139
,Norway,Rogaland,,operating,no,yes,,14,324,150,474,,,europe,,,https://openskimap.org/?obj=c5f59e36-0120-4d80-abde-8a22fa376134,c5f59e36-0120-4d80-abde-8a22fa376134,Point,59.653514,6.278693,
,Norway,Trøndelag,,operating,no,yes,,3,46,20,66,,,europe,,,https://openskimap.org/?obj=c60449b1-5496-41f8-9d7d-1f0c776efa4a,c60449b1-5496-41f8-9d7d-1f0c776efa4a,Point,63.607738,8.722771,
,Finland,North Karelen,Onttola,operating,no,yes,,3,5,77,82,,,europe,,,https://openskimap.org/?obj=c60fa1ad-6e52-4db2-b38e-6a3eeace1cbd,c60fa1ad-6e52-4db2-b38e-6a3eeace1cbd,Point,62.629586,29.657448,
,France,Doubs,"Fournets-Luisans;Gilley;Les Combes;Morteau",operating,no,yes,,32,117,856,973,,,europe,,,https://openskimap.org/?obj=c61932a4-9e13-44eb-ae39-df11470755c6,c61932a4-9e13-44eb-ae39-df11470755c6,Point,47.071121,6.547002,
,Norway,Møre and Romsdal,,operating,no,yes,,11,213,100,313,,,europe,,,https://openskimap.org/?obj=c61b1454-e469-47c5-a00d-98401f601e37,c61b1454-e469-47c5-a00d-98401f601e37,Point,62.703211,7.501979,
Tenderfoot Mountain,United States,Colorado,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=c622f9e0c1513395b33b731646830f0ee6be4cca,c622f9e0c1513395b33b731646830f0ee6be4cca,Point,38.767198,-105.148344,https://www.skimap.org/SkiAreas/view/14827
,Slovakia,Kosice,,operating,no,yes,,7,168,462,630,,,europe,,,https://openskimap.org/?obj=c62af5ca-4613-4bd2-b3cb-1019bb38542a,c62af5ca-4613-4bd2-b3cb-1019bb38542a,Point,48.784782,21.517834,
Huff Hills Ski Resort,United States,North Dakota,East Morton,operating,yes,no,6,,101,570,671,4,2,north_america,,https://www.huffhills.com/,https://openskimap.org/?obj=c62e435cd40d1ffb7028925c4c1f35c60f872d4d,c62e435cd40d1ffb7028925c4c1f35c60f872d4d,Polygon,46.625713,-100.724834,https://www.openstreetmap.org/way/846739537 https://www.skimap.org/SkiAreas/view/282
,Estonia,Rapla,,operating,no,yes,,4,13,59,72,,,europe,,,https://openskimap.org/?obj=c634e550-0741-4266-bed1-a3fb187ac8eb,c634e550-0741-4266-bed1-a3fb187ac8eb,Point,59.113314,24.822379,
Fortress Mountain Resort,Canada,Alberta,,operating,yes,no,31,,333,1983,2316,,,north_america,,https://www.skifortress.com/,https://openskimap.org/?obj=c635587bdbcb2b90e44e90a1c5d5a70f27d17fb8,c635587bdbcb2b90e44e90a1c5d5a70f27d17fb8,Polygon,50.817414,-115.218528,https://www.openstreetmap.org/way/909322254 https://www.skimap.org/SkiAreas/view/14
"わかさ氷ノ山スキー場, Wakasa Hyonosen Ski Resort, Wakasa hyōnosen sukī-ba",Japan,Tottori Prefecture,,operating,yes,no,4,,417,774,1191,5,,japan,Q17216179,http://www.hyounosen.co.jp/,https://openskimap.org/?obj=c64161b04a8bd8635d6a83131e830518cc5c3a52,c64161b04a8bd8635d6a83131e830518cc5c3a52,Polygon,35.348961,134.491349,https://www.openstreetmap.org/way/673656706 https://www.skimap.org/SkiAreas/view/1760
,Germany,Hesse,"Glashütten;Schmitten;Waldems",operating,no,yes,,12,116,578,694,,,europe,,,https://openskimap.org/?obj=c64486d2-9e09-4485-afea-2bfcf18e192d,c64486d2-9e09-4485-afea-2bfcf18e192d,Point,50.246141,8.416094,
,Finland,Northern Ostrobothnia,,operating,no,yes,,1,3,53,56,,,europe,,,https://openskimap.org/?obj=c6448fe6-b751-4f24-93c6-55617454ce13,c6448fe6-b751-4f24-93c6-55617454ce13,Point,64.099105,24.450057,
"竜王スキーパーク, Ryuoo Ski Park, Ryūō sukī pāku",Japan,Nagano Prefecture,,operating,yes,no,12,,1058,866,1924,12,,japan,Q11598348,https://www.ryuoo.com/,https://openskimap.org/?obj=c648e066e43b77ed2b7ed924724cff40632596bb,c648e066e43b77ed2b7ed924724cff40632596bb,Polygon,36.781085,138.468806,https://www.openstreetmap.org/way/954656377 https://www.skimap.org/SkiAreas/view/1641
"پیست اسکی پولادکف, Pooladkaf Ski Resort",Iran,Fars,,operating,yes,no,2,,423,2820,3243,2,1,europe,Q3397857,,https://openskimap.org/?obj=c64d605fe80b5159a40565631d7d8be9ecd266a3,c64d605fe80b5159a40565631d7d8be9ecd266a3,Polygon,30.370416,51.907181,https://www.openstreetmap.org/way/482307321 https://www.skimap.org/SkiAreas/view/1200
,Finland,Lapland,,operating,no,yes,,38,131,217,348,,,europe,,,https://openskimap.org/?obj=c6502d00-03d7-4041-a825-458a67f43fba,c6502d00-03d7-4041-a825-458a67f43fba,Point,66.762328,28.770690,
Snow Forest,United States,California,Big Bear Lake,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=c6504d4ba8e88764d408da1db4a744e05dd6ed15,c6504d4ba8e88764d408da1db4a744e05dd6ed15,Point,34.233430,-116.914423,https://www.skimap.org/SkiAreas/view/4608
,Canada,Quebec,Carleton-sur-Mer,operating,no,yes,,31,360,26,386,,,north_america,,,https://openskimap.org/?obj=c656c5af-f668-4633-81d5-6d89de9391e4,c656c5af-f668-4633-81d5-6d89de9391e4,Point,48.158434,-66.212058,
,Russia,Ivanovo,,operating,no,yes,,10,44,130,174,,,europe,,,https://openskimap.org/?obj=c6599c18-e8c5-4169-b578-35dd756ae772,c6599c18-e8c5-4169-b578-35dd756ae772,Point,57.264493,41.039119,
Seaver Hill,United States,Vermont,,operating,yes,no,,,,,,,,north_america,,https://www.newenglandskihistory.com/Vermont/pomfret.php,https://openskimap.org/?obj=c661e5097ff2ac1bfd2e61458941da9764d62e70,c661e5097ff2ac1bfd2e61458941da9764d62e70,Point,43.672318,-72.449470,https://www.skimap.org/SkiAreas/view/15099
,Germany,Lower Saxony,Harz (Landkreis Goslar),operating,no,yes,,1,15,696,711,,,europe,,,https://openskimap.org/?obj=c664af21-a4b8-4237-8466-a89377c72cef,c664af21-a4b8-4237-8466-a89377c72cef,Point,51.812727,10.530062,
"志賀高原 寺小屋スキー場, Shiga Kogen Terakoya Ski Area",Japan,Nagano Prefecture,,operating,yes,no,2,,156,1910,2066,2,,japan,Q60986738,https://www.shigakogen.gr.jp/,https://openskimap.org/?obj=c66ba6d56328285918d4aa8441d039b642fa2d26,c66ba6d56328285918d4aa8441d039b642fa2d26,Polygon,36.729363,138.527179,https://www.openstreetmap.org/way/937398576 https://www.skimap.org/SkiAreas/view/1657
,Norway,Agder,Vennesla,operating,no,yes,,6,107,121,228,,,europe,,,https://openskimap.org/?obj=c66e4eaa-a0f6-4d47-9ecd-df9532ccf0b6,c66e4eaa-a0f6-4d47-9ecd-df9532ccf0b6,Point,58.275907,8.003732,
Hochlitten-Riefensberg,"Austria;Germany","Bavaria;Vorarlberg",Oberstaufen,operating,yes,no,5,,184,970,1154,4,4,europe,,https://www.skilifte-hochlitten.com/,https://openskimap.org/?obj=c66e8832d1462639d122a7350eb2b84f3cb57436,c66e8832d1462639d122a7350eb2b84f3cb57436,Polygon,47.507394,9.982460,https://www.openstreetmap.org/way/543861272 https://www.skimap.org/SkiAreas/view/2711
Estación de esquí de Valdezcaray,Spain,La Rioja,,operating,yes,no,15,,589,1546,2135,10,3,europe,Q3553510,https://www.valdezcaray.es/,https://openskimap.org/?obj=c6727e7f5398c50fcaaca85b29e5b693c1741031,c6727e7f5398c50fcaaca85b29e5b693c1741031,Polygon,42.253447,-2.971257,https://www.openstreetmap.org/way/843625525 https://www.skimap.org/SkiAreas/view/1996
,Germany,Hesse,"Habichtswald;Kassel",operating,no,yes,,18,116,481,597,,,europe,,,https://openskimap.org/?obj=c67c4e6a-6062-4a87-93bb-acb233416fad,c67c4e6a-6062-4a87-93bb-acb233416fad,Point,51.316500,9.366770,
,Russia,Moscow Oblast,Moscow,operating,no,yes,,3,26,139,164,,,europe,,,https://openskimap.org/?obj=c689ca66-93cf-4460-ab57-4b12849fd78d,c689ca66-93cf-4460-ab57-4b12849fd78d,Point,55.732394,37.983581,
Pohénégamook en Montagne,Canada,Quebec,Pohénégamook,operating,yes,no,3,,237,249,486,,,north_america,,,https://openskimap.org/?obj=c68ed01b43c5f93f55df6cb7568fa0b83769928f,c68ed01b43c5f93f55df6cb7568fa0b83769928f,Point,47.486077,-69.245155,https://www.openstreetmap.org/relation/18792503
,United States,Colorado,,operating,no,yes,,10,90,2884,2974,,,north_america,,,https://openskimap.org/?obj=c68fc456-fc89-4766-8b76-3914230ee541,c68fc456-fc89-4766-8b76-3914230ee541,Point,37.838775,-107.882103,
Ośrodek Narciarski Klepki - Wisła Malinka,Poland,Silesian Voivodeship,Wisła,operating,yes,no,1,,88,512,600,3,2,europe,,https://klepki.wisla.pl/,https://openskimap.org/?obj=c6a833dc2a26180e19e19118dd61e8830f9fd7ef,c6a833dc2a26180e19e19118dd61e8830f9fd7ef,Polygon,49.633772,18.924912,https://www.openstreetmap.org/way/965717115 https://www.skimap.org/SkiAreas/view/12575
Mount Valhalla Ski Trails,United States,Wisconsin,"Bayview;Bell;Washburn",operating,no,yes,,21,84,331,416,,,north_america,,,https://openskimap.org/?obj=c6b347f94f4318b40c80402c6f12347e1e49fd81,c6b347f94f4318b40c80402c6f12347e1e49fd81,Point,46.725711,-91.048486,https://www.openstreetmap.org/relation/18361772
,Canada,Manitoba,Winnipeg,operating,no,yes,,4,9,227,236,,,north_america,,,https://openskimap.org/?obj=c6b48fd9-caf6-452d-8cce-43840d0da8ab,c6b48fd9-caf6-452d-8cce-43840d0da8ab,Point,49.848970,-97.131195,
Centre de plein air familiale Richelieu,Canada,Quebec,Témiscouata-sur-le-Lac,operating,yes,no,0,,35,164,198,1,1,north_america,,https://www.montpits.com/,https://openskimap.org/?obj=c6b4e696b0f7c6ff2a43d4350e5963d5911842cd,c6b4e696b0f7c6ff2a43d4350e5963d5911842cd,Polygon,47.665235,-68.893999,https://www.openstreetmap.org/way/785639219 https://www.skimap.org/SkiAreas/view/2220
,Germany,Baden-Württemberg,Wangen im Allgäu,operating,yes,no,2,,72,610,683,1,1,europe,,,https://openskimap.org/?obj=c6b5ac7c-20e7-44a5-86c5-20c190f9cf61,c6b5ac7c-20e7-44a5-86c5-20c190f9cf61,Point,47.743016,9.798878,
Red Lodge Mountain,United States,Montana,,operating,yes,no,33,,696,2161,2857,7,1,north_america,,https://www.redlodgemountain.com/,https://openskimap.org/?obj=c6c126cdae1f55810f8314f54a906a4898e0d75a,c6c126cdae1f55810f8314f54a906a4898e0d75a,Polygon,45.187898,-109.358548,https://www.openstreetmap.org/way/1266090145 https://www.skimap.org/SkiAreas/view/364
